,Mean,Variance,Standard Deviation,Skewness,Kurtosis,Entropy,Contrast,Energy,Dissimilarity,Correlation,
1,5.252883911,668.8574138,25.86227782,5.566245834,32.74563579,0.001008453,185.6837607,0.026449351,7.873931624,0.956135203,
0,13.45935059,1026.289414,32.03575213,2.767950502,7.87509981,0.0793235,103.8402778,0.247507319,4.004960317,0.974330736,
0,6.834106445,552.2332484,23.49964358,3.817563903,14.9443516,0.08015994,139.9639881,0.24897252,4.841071429,0.961274362,
0,11.98283386,735.5146101,27.1203726,2.81807917,8.384934096,0.099733672,53.72577588,0.279735272,3.333807155,0.983833164,
1,9.425994873,911.6585263,30.19368355,3.558503681,12.87878553,0.015539313,73.44686469,0.105746612,3.51650165,0.974010752,
1,23.89680481,1327.4133,36.43368359,2.175885748,5.269742908,0.017464484,80.19729345,0.112458164,3.98951974,0.969694086,
1,6.235336304,666.5522029,25.8176723,4.525212696,21.02787833,0.00371527,37.14615385,0.050828159,3.563817664,0.967302293,
1,2.843093872,348.261518,18.66176621,6.893360525,48.4753446,0.006495353,30.15586207,0.067247568,3.173793103,0.968653088,
1,1.856491089,234.7419525,15.32129082,8.453564698,72.05106307,0.009789174,21.56888889,0.082831824,2.931111111,0.936808513,
0,12.57164001,703.0823223,26.51569954,2.516483777,6.509876639,0.062198554,58.37803768,0.216823275,3.159324883,0.975449191,
0,7.786422729,485.9609674,22.04452239,3.205124706,10.44934192,0.082369545,62.95817728,0.25162522,3.35684561,0.975023565,
0,7.838409424,300.5747374,17.33709138,2.797981378,8.655661359,0.134217053,51.79053254,0.327457017,2.62035503,0.960540982,
0,9.891952515,350.6858236,18.72660737,2.355353109,6.07304618,0.124788347,47.15403847,0.31481902,2.741058217,0.962834637,
1,0.566436768,59.26949814,7.698668595,14.72431102,225.9909863,0.003528015,101.3553922,0.049507377,6.25245098,0.969047661,
1,1.292633057,119.9776208,10.95342964,9.702458042,100.6813225,0.005693651,163.0924631,0.063188367,5.987567988,0.959524584,
1,1.11920166,120.1263672,10.96021748,10.36876597,110.4541785,0.003055075,128.5793011,0.046063144,6.504032258,0.951737572,
1,2.041671753,221.9694182,14.89863813,7.906854673,64.74536401,0.001950414,87.01203008,0.036792202,5.628571429,0.970225154,
1,1.783370972,195.5091317,13.982458,8.377072509,72.49091364,0.00220409,62.68227732,0.039115655,5.314049587,0.966494819,
0,1.630264282,90.42756572,9.509340972,6.254354626,40.1176159,0.184428864,120.3193939,0.388585767,4.248484848,0.929264192,
0,4.923187256,257.8247636,16.05692261,3.596798824,13.24912752,0.248463311,43.2927451,0.456249752,2.068235294,0.977044064,
1,0.323699951,44.85500583,6.697387985,22.21083294,517.0470277,0.006307214,501.0194805,0.066221033,13.75974026,0.840670321,
0,13.32273865,477.0759429,21.84206819,2.050980811,4.493917637,0.078729413,49.62410134,0.245564983,2.557832445,0.962665829,
0,12.88967896,459.5536528,21.43720254,2.092899591,4.649549602,0.067841013,57.54924705,0.226693038,2.723443223,0.954012765,
0,12.56343079,451.064801,21.23828621,2.115330701,4.739881144,0.070968599,54.672,0.232086738,2.64443871,0.956507074,
0,12.14637756,445.2492164,21.10092928,2.134098775,4.78548869,0.076498127,45.47682119,0.24122025,2.189881663,0.963193039,
0,9.808151245,376.8865059,19.413565,2.3653662,5.801177766,0.091595154,42.7820802,0.265209548,2.180701754,0.965416383,
0,6.664718628,277.2365166,16.65042091,2.855136998,8.329368625,0.1075376,59.66369252,0.288927041,2.621997255,0.951029195,
0,2.684738159,123.7571371,11.12461851,4.472884963,20.35763848,0.197484275,79.87895686,0.401927636,3.088404133,0.938088593,
0,7.350723267,555.850022,23.57647179,3.621085452,13.46839932,0.170084498,81.64705882,0.371963056,3.143929912,0.979161156,
1,11.77914429,1096.083705,33.10715488,3.581131518,14.57664632,0.002695237,106.9279847,0.043275228,4.811336254,0.952659508,
1,19.14848328,1199.301716,34.63093583,2.310372654,5.532431164,0.011073379,115.8975307,0.088491147,4.282993862,0.930232739,
0,19.16177368,1179.756409,34.34758229,2.189840163,5.005768737,0.068007961,121.9690639,0.227703195,3.562557078,0.963086762,
0,18.45878601,1181.991043,34.38009662,2.251700778,5.256890126,0.06916948,133.2765957,0.229584188,3.551388388,0.961028542,
0,16.61555481,1128.437105,33.59221792,2.396915015,5.915576539,0.076154973,139.1395722,0.241454496,3.480347594,0.961035851,
0,5.515014648,475.4860112,21.80564173,4.259226885,18.42178996,0.144476839,265.0265993,0.340497694,5.489225589,0.939323491,
0,10.58883667,661.931298,25.72802554,2.876637706,8.684434652,0.178132004,74.56393651,0.381422173,3.272634921,0.977170719,
0,13.90139771,731.9473092,27.05452475,2.357126623,5.892894181,0.113461815,66.94957983,0.299330418,3.280738611,0.97465501,
1,5.497085571,612.7312206,24.75340826,5.145722324,28.49982876,0.002318865,56.27659574,0.040166007,4.762202753,0.978439063,
1,10.09851074,1387.686655,37.25166648,4.268892361,19.14112393,0.009773071,136.4623274,0.083716601,6.134911243,0.981004663,
1,8.120651245,1133.527407,33.66789876,4.689063016,22.95867572,0.001546337,109.2801504,0.032774225,6.262154177,0.973955691,
1,10.40475464,1453.19986,38.1208586,4.211365337,18.53522053,0.012299643,139.9011538,0.094227041,6.110769231,0.982033877,
1,10.1479187,1483.620481,38.51779434,4.296855167,19.20628853,0.008505141,109.5544086,0.077961661,5.835698925,0.984189704,
1,10.43270874,1528.896424,39.10110515,4.257631092,18.87284718,0.015306118,181.7409431,0.105377794,6.345274236,0.977880138,
1,9.283050537,1363.177993,36.92124041,4.516108275,21.32063388,0.015239417,153.7863924,0.105123689,5.840641953,0.980678651,
1,8.08682251,1251.021914,35.36978815,4.860562162,24.51208179,0.012430118,190.9414203,0.094591287,6.444045316,0.975027182,
1,7.728134155,1172.71494,34.24492576,4.963139154,25.64144613,0.022430608,185.96875,0.1282189,6.355502137,0.979284622,
1,4.673980713,684.6064914,26.16498598,6.286568996,41.62910355,0.012777884,170.9970576,0.095999769,7.419924338,0.977363122,
1,2.593566895,359.6894236,18.96547979,8.073332239,68.72634762,0.008982596,322.7857662,0.080007497,9.20842411,0.944313532,
0,6.150695801,261.4638314,16.16984327,3.070794496,9.857733461,0.161966695,37.15469315,0.362026808,2.233772234,0.973449345,
0,9.118377686,329.0972821,18.14103862,2.434144899,6.247946879,0.087368815,35.74130619,0.260117683,2.52841391,0.968777936,
1,3.718032837,336.0926318,18.33282934,5.580192645,33.27075578,0.004081822,44.29703704,0.05330825,3.924444444,0.97260968,
1,4.872268677,418.9782545,20.46895832,5.071607726,28.37233445,0.003353008,61.45400208,0.048291019,4.397869023,0.973113423,
1,3.36076355,345.1477706,18.57815305,5.932360165,36.35134746,0.006378821,58.25193424,0.066718876,4.042069632,0.943085035,
1,3.641189575,358.5091629,18.9343382,5.706987903,33.76562817,0.002505275,51.15074751,0.041712631,4.215531561,0.969291285,
1,3.294250488,316.4782088,17.78983442,6.043477458,38.64626717,0.002364959,36.28703704,0.040535608,3.945767196,0.979328521,
0,4.749847412,176.3618888,13.28013136,3.19671743,10.54627489,0.088415441,53.77251877,0.261488715,2.696413678,0.938512704,
0,9.317108154,451.2962729,21.24373491,2.864343553,8.722642476,0.093510415,47.76099339,0.270052636,2.9784689,0.976941297,
0,6.047454834,279.894067,16.73003488,3.128785592,9.94949761,0.084602847,41.90178571,0.25364222,2.541112957,0.968823358,
1,23.27496338,1675.145126,40.92853682,2.453828974,6.674294985,0.027980614,197.46454,0.143817249,5.915966387,0.9601617,
1,12.11047363,1114.941276,33.39073637,3.298951083,11.51011584,0.005299853,158.4017823,0.061150883,5.928322356,0.941376896,
0,10.18513489,787.619598,28.06456125,3.334162387,11.68214517,0.072619588,268.1936514,0.236529709,7.195341848,0.935838087,
0,3.717178345,295.9540849,17.2033161,5.452191351,31.31560339,0.113971034,186.7389558,0.300357857,5.825588067,0.950099512,
0,10.05728149,899.0582121,29.98429943,3.347943865,11.41050703,0.075746281,81.72887971,0.24135232,3.937327824,0.98338059,
1,7.941375732,745.0285388,27.29521091,3.986347356,16.65973338,0.015574893,117.7261663,0.106345955,5.425963489,0.969657715,
1,12.33007813,1089.810307,33.0122751,3.27587941,11.33743413,0.015970752,154.662409,0.107764954,6.305210084,0.960782981,
1,17.01304626,1320.59189,36.33994895,2.769909089,8.145126603,0.006520341,154.3967391,0.068148444,6.631752306,0.95150918,
1,25.39933777,1675.574337,40.93377991,2.171813777,5.158905683,0.042383083,178.770092,0.178439982,5.680127949,0.958634666,
1,26.28381348,1692.200663,41.13636667,2.117475074,4.960188525,0.045387022,191.8149225,0.184910786,5.769887412,0.958059078,
1,24.87268066,1713.025848,41.38871643,2.22211816,5.422604823,0.039639792,222.377684,0.172267397,5.789398006,0.956288288,
1,12.66790771,1126.715113,33.56657732,3.269835275,11.22842189,0.001598782,150.8780886,0.033316009,6.074125874,0.954545881,
1,20.53160095,1386.206903,37.23179962,2.349097065,5.950030346,0.045413631,188.948604,0.184882031,4.99977208,0.953435204,
1,6.783432007,672.1401454,25.92566577,4.31037381,19.20978462,0.00181286,139.7678253,0.035472623,5.324420677,0.954545628,
1,2.585830688,279.4358117,16.71633368,7.212937066,55.84110232,0.003509894,122.4314815,0.049444406,5.872222222,0.957044319,
1,0.223876953,31.70003917,5.630278783,25.35591835,647.0215322,0.010839893,58.1978022,0.08687576,5.67032967,0.778099673,
0,7.294464111,427.9132746,20.68606474,3.287148553,11.26890698,0.204311162,65.42890443,0.410811583,3.214918415,0.974591088,
0,12.13835144,637.3531574,25.24585426,2.510572469,6.639568427,0.111236474,72.4628911,0.296196692,3.234295416,0.970510198,
0,13.66889954,691.270338,26.29202042,2.370278681,6.133921636,0.136344477,82.41638564,0.330238024,3.549097401,0.968287219,
1,11.04237366,645.561906,25.4079103,2.816199958,8.18997755,0.004447624,87.51611253,0.05562838,4.651662404,0.894377884,
1,16.44995117,961.9133207,31.01472748,2.680834751,8.273099819,0.011446691,104.5499014,0.090268686,4.902695595,0.956233868,
1,8.550094604,712.3335948,26.68957839,3.718229992,14.83959251,0.003162938,79.13565763,0.046904958,4.751982816,0.948430906,
0,4.914825439,325.5132807,18.04198661,4.017141517,16.4603889,0.110457236,114.0863398,0.294694677,3.935861856,0.955661353,
0,7.88079834,625.9523086,25.01903892,3.608202073,13.58849386,0.247669997,140.0266071,0.456342518,3.669107143,0.968181389,
1,7.761123657,734.3951545,27.0997261,4.043930693,17.10125132,0.00245195,176.5214926,0.04136079,6.712822389,0.945590308,
1,5.269683838,525.5607211,22.92511115,4.799551717,23.89287764,0.002128481,92.53829657,0.038444567,5.589767157,0.930590089,
0,5.837402344,519.8401327,22.80000291,4.341204309,19.38047142,0.135214934,284.6381176,0.329004996,6.549647059,0.940921375,
1,2.280593872,50.78413929,7.12629913,4.100031232,18.47879589,0.017103718,5.266578638,0.109589473,1.292693662,0.975165128,
1,2.17388916,49.36043366,7.025698091,4.103487459,18.33371016,0.013620305,5.64142049,0.097710743,1.357322439,0.972867833,
0,3.55960083,80.74230892,8.985672424,3.123704291,10.35412377,0.136229081,12.92297159,0.329561118,1.452242383,0.968953572,
0,5.825881958,128.8834386,11.3526842,2.437989355,6.3977024,0.102725967,14.01706906,0.282715639,1.642335766,0.969565225,
1,4.924118042,135.8006172,11.65335219,3.378034278,13.10146889,0.017110854,27.29582289,0.111086957,2.680618212,0.948180603,
1,7.712982178,213.8321657,14.62300125,2.929255174,9.979765711,0.023800859,26.92134565,0.131550911,2.503672116,0.96013149,
1,6.98210144,216.7546347,14.72258927,3.080910766,10.62538115,0.01489494,25.95679355,0.103466153,2.512364546,0.965482905,
1,6.922073364,254.9254872,15.96638617,3.191617454,11.14685282,0.015157351,28.23038278,0.104553225,2.626395534,0.970781014,
1,16.9112854,768.3352334,27.71886061,2.339453493,6.365854519,0.036840528,104.3755652,0.16546397,4.396248196,0.952419058,
1,7.220901489,473.6697548,21.7639554,3.668404197,14.57687365,0.005826789,149.6340081,0.06400817,6.032388664,0.926382911,
1,3.12638855,335.0350266,18.30396205,6.366862675,42.06659683,0.001617605,184.8686709,0.033505056,7.746308017,0.900179092,
1,5.54914856,457.121382,21.38039714,4.624724567,23.01969435,0.001787762,135.4725108,0.035234545,5.956926407,0.945129333,
1,8.264190674,572.3660326,23.92417256,3.509790951,13.46456844,0.008510904,69.36778746,0.077557836,4.348000553,0.956310646,
1,4.353012085,348.1278051,18.65818333,4.926967676,26.35069783,0.003224315,50.90569918,0.04736294,4.379259694,0.954104034,
0,7.26701355,385.9208285,19.64486774,3.200527361,10.6033315,0.074003378,123.1729902,0.238559669,4.760894065,0.936601468,
0,2.784454346,162.4012654,12.74367551,5.226298395,28.40357806,0.115015718,103.7747179,0.301566776,4.217632434,0.948319213,
0,16.63844299,659.6278974,25.6832221,2.043522666,4.662725804,0.061608116,77.55114109,0.216451179,3.224244664,0.954750681,
0,14.94421387,598.2048314,24.45822625,2.131108692,4.965738526,0.061247818,68.99750797,0.21590872,3.152013557,0.957152842,
0,12.35998535,497.2352524,22.29877244,2.302475523,5.734929296,0.06831201,50.16511111,0.22856115,2.850555556,0.966273223,
0,10.67053223,431.282342,20.76733835,2.447153663,6.426089947,0.077935601,54.34075937,0.245255809,2.982033777,0.962144951,
0,3.771377563,145.2060943,12.05014914,3.765422066,15.11121935,0.118906517,50.72526461,0.3069676,2.498389324,0.947849522,
0,0.307815552,10.21538985,3.196152351,10.94503492,124.7872531,0.354311538,64.4358804,0.555279812,2.579401993,0.882124819,
1,12.32019043,921.7665662,30.36060879,3.220774856,11.17225946,0.009799202,82.93607262,0.083869891,4.871858576,0.97422038,
1,19.53683472,1228.992245,35.05698568,2.492677512,6.971580084,0.057160483,130.1473818,0.208680021,4.937922297,0.966548829,
1,6.366958618,588.4018158,24.25699519,4.304122994,19.33280771,0.002584691,82.42950514,0.042471153,4.910830999,0.95433759,
1,5.402297974,493.2660703,22.2095941,4.656266542,22.7902461,0.002131547,89.75113728,0.038489423,4.915707787,0.948136864,
0,6.86605835,437.9491043,20.92723356,3.518303681,12.95540321,0.211511652,69.88765795,0.418695587,3.143673187,0.975976848,
0,11.72424316,607.304643,24.64355175,2.550928702,6.892915833,0.111238228,73.48726154,0.29628384,3.522707692,0.968958039,
0,12.77270508,642.6000867,25.34955792,2.421401663,6.263310278,0.131032507,68.63115235,0.323259322,3.392523863,0.972081867,
1,5.815231323,690.3580811,26.27466615,5.138541908,27.91730407,0.001179276,98.63432836,0.02860443,6.078358209,0.968850508,
1,5.722213745,796.3431461,28.21955255,5.445331517,30.74946473,0.001636538,81.66518847,0.033706043,5.585365854,0.979477769,
1,5.95916748,851.9298709,29.18783772,5.409982224,30.3301161,0.00153216,90.42095588,0.0326099,5.908455882,0.97708731,
1,6.64213562,899.034425,29.98390276,5.140942673,27.78191467,0.001553388,85.20128676,0.032843366,5.893688725,0.981156384,
1,6.481521606,854.8826136,29.2383757,5.236338362,29.14847104,0.001856985,87.2389881,0.035930644,5.612202381,0.982705193,
1,5.205627441,700.9068522,26.47464546,5.835369168,36.30726615,0.001996761,113.5014903,0.037272724,5.996274218,0.97730076,
1,3.17578125,450.1987639,21.21788783,7.455296077,58.61240406,0.002638152,187.6760652,0.042888917,8.90914787,0.964125597,
1,0.899475098,73.03737766,8.546190828,9.854461704,99.35156505,0.013628558,139.2653846,0.098697134,5.06025641,0.904250534,
0,10.15182495,744.8402655,27.29176186,3.131540862,10.2329042,0.170612787,98.88391608,0.372757905,3.441181041,0.976070534,
0,15.38194275,965.4940203,31.07239965,2.483092103,6.568574989,0.102376952,77.22697996,0.283610648,3.413406489,0.978188744,
1,6.606491089,906.9490732,30.11559518,4.965423226,25.51263615,0.005468675,90.47669221,0.062209758,4.810025543,0.976679186,
1,5.546447754,763.3426664,27.62865662,5.336777646,29.23695772,0.002108513,81.41823271,0.038262626,4.520191923,0.945953136,
1,13.5874939,1198.989779,34.62643179,3.171833479,10.84399998,0.005410295,93.5283105,0.061708806,3.944292237,0.964861049,
1,5.890716553,725.9433656,26.9433362,4.921252467,24.8231883,0.015006495,162.1432099,0.104133625,4.719135802,0.960491246,
1,14.13296509,1094.963494,33.0902326,2.934711228,9.3300402,0.01265844,65.33928217,0.094806134,2.544318858,0.971731759,
1,3.846038818,479.0070502,21.88622969,6.084753621,38.22142956,0.028783048,156.4247477,0.145676277,4.543220711,0.969649079,
1,1.978805542,248.0809486,15.75058566,8.423564884,73.32676999,0.004028286,110.0432692,0.052945769,5.283653846,0.948749129,
0,3.933792114,244.2297011,15.62785018,4.225243249,17.99493593,0.121221414,145.7409232,0.308992664,3.489509214,0.931395613,
0,11.11683655,1032.231779,32.12836409,3.274218779,11.18101449,0.236999718,147.2808627,0.445495051,3.844358603,0.976881777,
1,17.32272339,1540.604677,39.25053728,2.80060502,8.32613243,0.008246285,140.9732605,0.076526661,5.313494345,0.949500443,
1,4.997360229,771.9011754,27.78310953,5.985047702,37.27250497,0.001683281,123.7876448,0.034184741,6.587837838,0.954716537,
1,6.532150269,747.4299987,27.33916602,4.626516531,22.2869854,0.001740579,129.7293644,0.034763849,6.297670406,0.9106158,
0,21.84799194,1485.607019,38.543573,2.190532251,5.043023876,0.054532846,173.5705747,0.203080143,4.875517241,0.95522705,
0,13.60357666,1088.655399,32.99477836,2.796487874,8.007949962,0.077431012,192.0500734,0.244264556,5.049296383,0.955182836,
0,6.510269165,589.1435608,24.27227968,4.069890573,16.93052223,0.14197592,302.5711265,0.337690229,6.501359106,0.938882154,
0,11.23057556,502.8081625,22.42338428,2.539030885,7.252150131,0.113100284,102.0224582,0.298872028,3.514548069,0.946453404,
0,13.29478455,593.6257705,24.36443659,2.329839311,5.895396629,0.090596431,93.42245989,0.265643257,3.881735911,0.953592077,
1,6.748519897,886.7524805,29.77838949,4.944995262,25.56868712,0.002384178,135.2755952,0.040820489,6.132142857,0.965348282,
1,9.202316284,1180.81678,34.3630147,4.231329581,18.68129388,0.016779103,277.6585366,0.11046201,6.206910569,0.954082818,
1,8.608978271,1187.862275,34.46537792,4.441576976,20.40858946,0.029399502,404.2659527,0.147529933,7.29361892,0.946571866,
1,6.717834473,1024.295115,32.00461083,5.187206022,27.78141292,0.025819222,457.6472402,0.137970651,8.108541474,0.945887287,
